Order_Amount,QR_Order_System,Weekday,Visit_Time,Rainfall
1240.5373590517668,1,1,1.0,1.9963095872124725
1186.5589245902604,1,0,2.0,6.801648494642358
1138.5543255940795,1,1,0.0,8.598209686062017
1025.6870473070783,0,1,2.0,3.6215929841651704
1216.5227805032266,0,4,0.0,1.7750707062533255
1448.9273004441716,1,6,1.0,4.099355515321789
1169.152170035017,1,0,1.0,1.802065401396683
1132.4984081014788,1,0,2.0,9.714312367760542
1351.4870320727296,1,5,2.0,3.8231261917333095
1171.6249182640447,0,2,2.0,5.511235844993928
1309.3317716127929,1,3,1.0,2.0960365191466614
995.7985422814813,0,2,0.0,9.079908295022602
806.1191666515069,0,0,0.0,5.126446136471923
1345.422197334658,1,4,2.0,5.892978668755169
1414.7283404935272,1,6,0.0,8.876930717377267
993.0756285513197,0,0,0.0,1.6630257788889424
1597.596089035891,1,5,2.0,1.5928289436187215
1334.2733927274571,1,3,1.0,0.718844606405229
953.3312103588793,0,3,2.0,9.343570501603754
1039.832118853318,0,1,2.0,3.905909165439555
1372.552975220949,1,4,2.0,2.958353814260514
1137.507478533171,0,5,0.0,2.5653401808991783
1261.00704479992,1,2,2.0,8.665112642164367
1078.926008252999,0,4,2.0,9.805834272494918
980.0127780983912,0,1,1.0,6.65637428459907
930.7750666012803,0,0,1.0,8.008357860272996
1565.9573459369494,1,6,2.0,6.3321559148177755
1393.7384449567842,1,5,1.0,4.302929311272473
1473.805265535508,1,6,2.0,7.317552607077787
1245.722835219584,1,3,1.0,8.686261634890464
958.1485306869766,0,0,2.0,5.829424270893324
897.7100234166194,0,0,1.0,7.294903541218801
1023.201071459009,0,1,0.0,7.299758009986351
1314.0575319338582,1,2,1.0,0.6405215747580317
1134.5230430505553,1,0,1.0,6.65337623272522
1298.4021918326464,1,3,2.0,6.79841441456622
1021.3933214260019,0,3,1.0,5.413891485092375
1081.5590746558437,0,2,1.0,3.0233438013242764
1271.8078541933003,1,2,0.0,2.903925214579335
1037.2013761965502,0,1,2.0,6.017039785199982
1491.2811227081113,1,6,0.0,8.423059197161251
1383.9701475238382,1,4,2.0,2.655495031188763
1241.4288039623675,1,3,2.0,7.638349528553555
1176.5232706927663,1,0,2.0,4.995493347100757
1191.3842778387939,1,1,1.0,3.5762555936374074
1183.6179294842586,1,2,2.0,7.60373271995051
1192.7945517977753,1,0,0.0,5.036623811224005
1308.4698449480177,1,4,1.0,9.512281347885507
1409.0432289343005,1,5,2.0,5.378571450071283
1332.3069332736345,1,2,2.0,2.219032613216095
1527.8675585407025,1,6,1.0,1.4324768974635016
1595.0468807281086,1,6,0.0,0.7622711375198832
1334.7554501816026,1,4,0.0,4.448269041508523
1405.6285744758052,1,4,1.0,6.369956000392939
1250.3378563864687,1,3,1.0,2.9645175277403735
1147.4112978816406,0,5,1.0,2.7480968838830955
1209.200409690457,1,3,1.0,7.8311180720504865
1269.4337076950771,1,4,1.0,9.805319908538179
1241.0938370698736,0,5,2.0,5.0571535315237925
1190.568335297217,1,3,0.0,9.562524777130744
1227.8870250977898,0,5,1.0,0.6458107414335412
1313.6261309907075,0,6,2.0,5.615401946237992
1337.7254679356456,1,5,1.0,9.045991786986065
1516.1535854405904,1,6,0.0,5.086208953146793
1057.0580459174023,0,2,0.0,5.0016779014063415
1373.5046838516344,1,4,0.0,5.797331677047382
1199.625812550912,0,4,0.0,3.7852079988757756
1155.34397019352,1,1,2.0,5.1918896979034015
964.3032489389359,0,1,0.0,1.401863111333299
1181.400211064753,1,1,1.0,7.277797081427724
1005.5043776622617,0,1,0.0,0.1641387214082657
1015.5738216892798,0,0,2.0,2.164669320405044
934.4107307133528,0,1,0.0,9.477235026326419
1237.7780277680572,1,2,1.0,4.539102204151523
1129.2180796905463,1,0,2.0,5.720703095865188
1215.3310371034656,1,2,2.0,7.445320848718593
1213.1660066066004,1,1,1.0,1.4540168795421038
1090.374085601752,0,4,0.0,9.930051009977369
1213.1648868335967,0,6,0.0,4.222091914557905
1266.2954497292362,1,0,0.0,0.00020027530115096503
1433.7861012679984,1,6,0.0,7.950710982989344
1404.8347083094463,1,4,0.0,0.7923959780035472
1209.646416269547,0,6,0.0,4.710070381234028
1394.6483925134512,1,2,0.0,2.342603154837853
1367.2243709969537,1,2,2.0,1.656940985129275
1231.0105320688824,1,0,0.0,2.1810208837885847
1321.020454144533,0,6,0.0,6.7013144990916365
1228.8720746180618,0,6,0.0,5.928639926828685
1540.0300576346735,1,5,1.0,0.649428705218924
1195.4734503195436,1,2,0.0,7.330086469553056
1339.6505167794348,0,5,2.0,5.420060901225158
1281.618839541099,1,0,0.0,0.8771452112961831
1116.9180501409855,0,2,2.0,4.105469068959414
1160.2416433275346,0,4,1.0,6.664973739402686
1196.7368101713394,0,3,1.0,1.9106940238271408
1003.2050702300356,0,1,2.0,6.791406673945215
1319.127310557135,1,1,2.0,2.6603721695158287
1195.3277498368532,1,3,1.0,7.6425854166414995
1468.2926573557847,1,3,2.0,0.30182310680726077
942.1037375639262,0,0,0.0,6.104618330854567
955.6143790079616,0,2,1.0,9.71438241184356
1176.135767962677,0,4,1.0,1.758500037691253
1159.939691317279,1,1,2.0,8.907598169351523
1280.1900043626374,1,3,0.0,6.070486247608551
1396.0903354391332,1,5,0.0,5.940821372722298
1466.7275563325463,1,6,1.0,6.4918666002443235
1312.2959529194256,1,5,2.0,9.924173987778117
1580.102096896284,1,6,0.0,0.8827690711904912
1350.0666999323719,1,3,0.0,1.6356771132446635
1577.496290059072,1,6,2.0,6.126953075618272
1192.8732783525363,1,3,2.0,8.103311595690831
1316.9276016094664,1,2,1.0,0.4167039634267544
1156.5819681845755,0,5,0.0,8.881185656801252
1518.7217932287936,1,4,1.0,1.5624026311869998
1163.176888958857,0,3,1.0,5.5936183521981295
1402.9727990002891,1,4,2.0,7.66692245187889
1221.3815814497611,1,1,0.0,6.635676758445732
1163.8109655087878,1,0,2.0,7.626810253859048
1283.851251580087,1,0,2.0,2.931757232725606
896.7584544512025,0,1,1.0,8.600358823585372
1012.6379350196269,0,0,0.0,2.575024368477136
1279.5829146497929,1,3,2.0,7.1337374120381645
1449.3016910847416,1,5,1.0,1.067663213162846
1178.7980437909391,0,6,0.0,9.333629804861472
1087.0009330299133,0,2,2.0,2.8133489592024272
1194.2250054965818,1,0,0.0,1.2798053412504895
1020.3941949656538,0,1,1.0,1.2562038227681083
1214.0646781271907,1,2,1.0,7.903574910464036
1065.2510715680414,0,1,2.0,7.827143028424199
957.9826499373747,0,3,1.0,6.728646542970431
1168.4463169034777,1,1,1.0,9.779182527664537
1143.543524555551,0,5,1.0,9.714762295972406
1042.4986829977395,0,3,0.0,7.255471319560332
1092.8864325674201,1,0,2.0,8.40877936931864
1102.3123958249835,0,2,2.0,7.763731460437535
1237.3217802240029,0,4,1.0,0.7724177173320801
1119.8552521469635,0,5,1.0,6.313816344139333
1085.9057684346462,0,2,0.0,4.139398003869075
1148.941329951311,0,4,2.0,4.891638891474313
1304.9175059538713,0,6,0.0,2.2146601317783956
1298.1372133621815,1,0,2.0,0.2946238220985964
1208.4967228052647,1,1,2.0,8.990017289944717
1177.622371675978,0,6,0.0,9.227926146293065
1110.3220177905096,0,5,0.0,7.411920023835701
1373.43309415039,1,5,1.0,7.436098533340006
1067.8143919954543,0,3,2.0,8.338560722073542
1311.01201931601,1,3,1.0,3.1183859997048966
1187.2744977315751,0,6,2.0,8.200828742701365
1259.6957694765806,1,3,1.0,6.766650115538182
1592.610783865566,1,6,1.0,7.875908499745234
953.9007807195203,0,0,2.0,8.536042650631176
1091.948459081335,1,0,1.0,8.902685692675993
1414.296739952367,1,5,0.0,0.2110202546194173
1215.8811119255238,0,4,0.0,4.618166060257161
1139.915961503987,1,2,1.0,9.488947363733596
1264.7207809368379,1,2,2.0,5.769036617011059
1572.250906389809,1,6,2.0,7.15976170719196
1076.7636378658713,0,1,2.0,3.3480105536041416
1389.0000876066445,1,4,1.0,0.9276299545679145
1277.776990414466,1,0,0.0,5.7668247032916415
1152.666853925696,1,0,1.0,4.275874745789366
1132.5848766240267,0,3,0.0,0.25091728028988847
1448.2712385195168,1,4,1.0,0.9578827721473337
1393.738986659016,1,4,1.0,4.62957568587607
918.3713590279185,0,0,2.0,4.992290356795731
1292.5724888908337,1,4,0.0,4.966812795776882
1087.0934162178505,0,3,1.0,2.9510691170011305
1103.6293459852689,0,3,0.0,5.642498017081142
1304.0450746536399,0,5,1.0,4.886992359378906
999.109752567095,0,0,0.0,2.4840189328183824
880.9579954768108,0,0,1.0,6.3071755153993925
1056.144322404113,0,4,0.0,7.636725744675243
1485.3473754727659,1,5,2.0,0.6020808548817003
1199.9215028469039,0,4,0.0,1.8249915264592675
1288.6219985884604,1,5,1.0,7.108344871077501
1395.0838622589554,1,5,0.0,4.020772657795124
1370.8561685844195,1,5,1.0,5.85510984950946
1040.7299600352978,0,2,2.0,5.262733460797716
1266.5695330880937,0,4,2.0,1.6988911063946388
1567.9106226257802,1,6,1.0,6.07179811618249
1196.0051648109782,0,4,0.0,1.1492265761010623
984.5812262932752,0,1,1.0,8.070066207276886
1140.4684261470563,0,5,0.0,5.01153129103357
972.401105656157,0,0,0.0,0.6755143700284649
1275.8698907482653,1,4,2.0,9.867917063367209
1114.1164081954491,0,1,1.0,4.504545368983037
1327.165059936689,1,4,0.0,6.998859935847262
1224.0816319719493,1,0,0.0,1.4508831817431522
1271.4012698815973,1,2,0.0,1.4478774418654927
1287.003298866201,0,5,1.0,1.5628709985287514
1372.7896419818355,0,6,1.0,1.526152671203671
1144.5775216104284,0,5,0.0,1.3825241885674922
1382.6082380998473,1,6,0.0,9.854767295705463
1354.6895244418315,1,3,0.0,3.521263827301895
976.378486179812,0,0,2.0,1.9180420501179563
1152.7045311281129,1,0,2.0,4.245464439114456
1042.606308009818,0,1,0.0,5.02684253691235
1036.914550091659,0,1,0.0,4.60617854389028
1039.9382516412206,0,1,2.0,4.56179232402418
1212.1845604477046,1,2,0.0,7.21030214494165
1171.9073511207996,1,1,1.0,6.754518853352871
1164.953957141406,1,0,1.0,3.2737281218464576
974.7634689199069,0,1,2.0,1.8421090607551194
1134.794234887056,0,4,0.0,6.993917009045863
1512.6139842321593,1,6,1.0,3.269288351911576
1062.9764732629035,0,4,0.0,9.774151859684192
1149.0184363579642,0,3,2.0,7.2992639056803545
1333.6030880055932,1,4,0.0,3.85992846811111
1262.962818904054,1,3,0.0,9.998384746731885
1223.6895664234967,0,6,0.0,1.3411414345957295
1240.7318089589176,0,4,1.0,3.2315284803560584
1204.596320929824,0,6,1.0,5.283195709833043
1339.501450576767,1,2,2.0,1.2409355394547694
1307.8042889396418,1,3,0.0,5.997220470926067
1257.7376261553318,0,6,0.0,7.230449272327229
1289.601176892894,0,4,2.0,4.222125119659771
1131.8553719922604,0,3,1.0,6.38424228866293
1503.9709853492075,1,6,1.0,8.741363206409163
1329.5105960573237,1,5,1.0,9.590816056273447
1293.8907132797094,1,3,0.0,4.167447800254181
1336.7135867906911,1,4,1.0,7.216290341788775
1152.4541588503046,1,0,2.0,7.697882038314927
1021.7628805692958,0,1,1.0,7.073590915735846
1047.3043813054658,0,3,0.0,5.346097362875586
1438.377230867249,1,5,0.0,1.7180135634544746
1234.5470799556435,0,3,0.0,2.6910158008305363
1124.0518067501441,0,3,0.0,5.948012211746185
1180.0749829921335,1,1,1.0,3.7044665965853674
1448.2673096498988,1,5,1.0,9.219758574341594
1214.3357621208177,0,3,2.0,1.663956939235156
1481.9102866179942,1,6,0.0,2.9280201097908765
1122.903171356773,0,3,1.0,0.8588818410953836
1255.5666945276057,1,4,1.0,5.6649463443319945
1166.2677106976055,1,0,0.0,2.5635432216645713
1290.773240176796,1,5,1.0,9.165637146775685
1293.9847318501475,1,2,1.0,3.538272908304606
1316.7334492962066,1,2,0.0,2.6294619614013195
1348.1122950864622,1,5,2.0,8.82434259731781
1239.3264990967996,1,1,2.0,3.5895024582397737
1258.6938379447292,0,5,2.0,1.7377487112719736
1476.4207705116378,1,5,2.0,9.35020938738607
1389.3454231340254,1,2,2.0,0.06247141952404611
1058.4798907152506,1,0,1.0,7.819176847973055
990.6669784915549,0,2,1.0,9.900132269616321
1167.8498941648056,1,0,1.0,1.645933957333383
930.8755992051008,0,0,2.0,3.0516223683167967
1316.5343799705872,1,4,1.0,5.698418106763775
1079.4119007224917,0,2,2.0,3.160615123742309
1345.355300513499,1,3,1.0,5.431774166573986
1163.068956687743,0,5,1.0,9.037013939274729
1171.4995326749226,1,1,0.0,2.797838309317382
1316.4000982760263,1,3,1.0,7.7722040277469855
1331.7030149084692,1,2,2.0,5.691640274203467
1202.6226550556878,1,2,0.0,9.44001535187114
1075.0155908524941,0,3,0.0,3.9242397687221473
1099.2029575823692,0,4,1.0,9.616539957618842
1143.6380436636232,0,2,2.0,9.630972229513917
1375.2855138974369,1,4,0.0,7.994933497775127
1284.0369146032601,0,6,1.0,0.9688171504911358
1176.9970136002642,0,5,1.0,2.3720926012068624
1316.078696328464,0,5,0.0,0.6028454863297417
1069.3719288963598,0,1,2.0,1.9329881514723357
1090.0098135697567,0,2,1.0,3.8054308608640586
1041.947189164354,0,3,1.0,6.064311558729868
1373.5687107647857,1,4,1.0,3.8550014560662915
1235.5484777686593,1,1,2.0,4.124109755990314
1268.7605453915935,1,0,2.0,4.0002393746729625
1142.176568697187,0,1,1.0,0.6801893655674329
1226.832210116015,0,4,1.0,8.751433768323793
1028.0317494849603,0,2,2.0,6.594587267230586
1094.0547864530342,0,2,1.0,3.3589396237033977
965.6745452974561,0,0,1.0,5.999069404084483
1359.6951054916372,0,6,2.0,5.264744595607189
1386.148782395442,1,4,0.0,3.79387009490988
1163.2614753342912,0,2,0.0,1.38471245806565
964.9701151834158,0,2,1.0,7.727094904987676
1294.6450569842195,0,4,2.0,0.7483721559907708
1230.733022105193,1,1,1.0,1.9419333324545918
1274.5003101351683,0,5,1.0,0.6467887489812318
1028.490670641136,0,3,1.0,2.8362565489053737
999.189371325935,0,1,0.0,7.55941182662019
1039.0370069671571,0,4,0.0,9.476368220561893
1252.5957092661417,1,5,1.0,8.951046301339233
1306.8138486669604,0,6,2.0,5.361226156280874
1178.438446013275,1,1,0.0,5.007995106679387
1010.497140381332,0,2,2.0,9.869566848315952
1403.241938773726,1,5,2.0,5.043495736363748
1146.1936311267405,0,5,2.0,7.523763360667095
1120.4654606504128,0,4,1.0,9.493921530258616
1227.434234204915,1,2,0.0,0.06447711841581771
1090.122709601744,0,2,2.0,0.7180215548862812
1130.022870446363,0,2,1.0,5.245184747598639
1488.2309928190068,1,5,1.0,0.0426169960350542
1154.8959382762246,1,1,1.0,6.526358921623785
1112.5942085512484,0,3,2.0,8.854321828323444
1196.725068757893,1,0,2.0,9.211754875409186
1350.9117744454463,1,3,1.0,0.13052547617915078
904.9576053240278,0,0,0.0,8.812368416724354
1385.5813624191587,1,4,1.0,6.807249371306835
1248.0923273264314,1,3,2.0,7.422894458686482
1355.0488030776885,1,5,0.0,5.529963035179264
980.2072155783007,0,0,0.0,2.0410963987583077
1017.9421016555386,0,2,0.0,6.884554990179856
1180.9712571237324,0,4,1.0,3.366916105532405
1358.808001000867,1,3,0.0,5.880263578799627
1066.7635584464438,0,1,0.0,3.4836506104720866
1250.7479016045256,0,4,2.0,5.43079253012054
1585.3172377047397,1,6,1.0,1.2267790887912133
1015.4252134542127,0,2,0.0,0.6374111735569576
1151.220732218453,0,2,0.0,0.5413285193398953
1355.2458068050478,1,5,2.0,9.800747858803929
1058.9103007096842,0,2,2.0,7.324843688070354
1079.1842420989638,1,0,0.0,9.159072139604683
1043.9516538102805,0,3,0.0,3.140748190839464
1129.805142883494,0,4,0.0,5.577970698865357
1297.5685587002029,1,3,0.0,5.298210936674035
1324.3711535811726,0,6,1.0,0.8408095139113392
1342.9912454856087,1,5,0.0,1.8994502565512505
1282.0664699242882,1,3,1.0,6.109921668747104
1478.0554484657957,1,6,1.0,6.1334437161399045
1095.576398228988,1,0,0.0,3.52901674395555
1072.5742642333912,1,0,0.0,9.89780168957418
1162.0889734335442,0,2,2.0,5.738382077662046
956.4263647171654,0,3,1.0,6.588589649383026
1166.566262013773,0,5,1.0,8.319027620192456
1111.9801899200647,1,0,0.0,4.23630411934425
1328.65015457329,0,5,0.0,2.5172687880306945
1323.0257592200012,1,2,0.0,4.452610751731885
1315.1250428596395,1,4,0.0,4.422662741670866
1028.5483072220259,0,0,2.0,5.310388479571962
1015.9741508367313,0,0,0.0,4.673196546400859
1329.0743021280541,1,4,2.0,7.178026484355539
1093.5453427109867,0,4,0.0,6.3599335875540515
1245.083149712159,1,0,0.0,1.3770305001716998
1547.3894563894585,1,6,1.0,2.209068548667882
1332.7317601762581,1,4,0.0,7.302293160953362
1481.5253617325764,1,4,1.0,4.3338728934276185
1187.4413317454853,1,2,1.0,5.180375902966766
1131.8437497060927,1,0,0.0,1.4362385013359669
1277.0982355784902,0,4,2.0,1.411431631529707
1123.6270968969109,0,2,1.0,2.439102164109862
842.7041484449705,0,0,0.0,9.838327286048166
949.9001793545475,0,0,2.0,7.168350747743258
1294.4766767849515,0,6,1.0,2.7340403680098415
1155.3099390512052,1,0,1.0,6.447130322057926
1526.7648168868839,1,6,1.0,6.88156312800936
1290.331118848546,1,4,1.0,8.942510841800184
1162.6234143823494,0,4,2.0,4.415618777253357
1373.7260381218052,1,3,2.0,2.6173410787560245
1084.892751731414,0,2,0.0,2.9400880765228568
1288.2312824931964,1,3,1.0,1.8841906029968136
1320.4103651133787,1,5,1.0,9.128732874908966
1052.3131955571475,0,2,1.0,6.498260746489773
1064.2967382231361,1,1,1.0,8.734113939617188
1275.6038230401284,1,3,1.0,8.949174216341692
1145.8835985890598,0,5,1.0,6.710766834379495
1095.4955962812671,1,0,2.0,8.320243544109958
1348.6825970593245,0,6,1.0,1.5339549360747207
1429.531602391531,1,5,2.0,5.326308949874657
1216.7253650078194,1,1,0.0,5.667852351833775
1240.4802122524004,1,1,2.0,0.7115184290965904
1053.5697929371115,0,1,0.0,3.386657353170688
1098.724437970672,0,2,0.0,9.47031705993948
1186.8183545372838,0,4,2.0,4.059214484071552
1283.5011170228634,0,4,2.0,1.6767892181624267
1049.7402963640404,0,1,1.0,1.2441782509040145
1374.2686809049821,1,4,1.0,1.367742631401706
1170.818949916176,0,5,0.0,7.048195518351158
1237.6800161706053,1,0,0.0,1.489972487282486
1390.4980466698698,1,4,2.0,8.660585533272819
996.4281297474406,0,2,0.0,5.313910089386549
973.5522548628198,0,1,1.0,5.370874416024595
1634.0481438555694,1,6,2.0,3.019485286634034
1247.8886798055926,1,3,1.0,8.184232198055724
1055.507618397812,0,0,2.0,1.6112748647143538
1017.8921320502512,0,3,0.0,7.9286554149455775
850.5744971214574,0,1,0.0,9.868058368273191
1070.1724216114233,0,5,1.0,4.81375838992686
966.0463613381188,0,1,0.0,4.724362828443307
1076.9478450706779,0,3,2.0,9.796963159794204
1026.8306445605044,0,1,1.0,1.7436832561589377
1167.7401890625085,1,1,1.0,5.801507185531585
982.7446654997221,0,1,0.0,5.416495665372048
1273.262879669415,1,4,0.0,4.163506214653934
1250.6709060579283,0,5,2.0,2.250076932873802
1216.941951236986,0,4,0.0,2.2266971182409847
1015.2756734294501,0,2,1.0,6.68047860378751
1390.0319173306414,1,3,2.0,4.80917472916825
996.4536282002185,0,0,1.0,0.4266493483229916
1085.6453168939483,0,3,1.0,4.067237450770776
1237.926858401746,1,3,1.0,6.453201836747244
1111.8918020031865,1,2,0.0,7.200661042151396
1446.3442576624304,1,5,2.0,4.055498040356893
1250.3235417318413,0,4,2.0,5.437779427333548
974.3281144085022,0,0,0.0,4.404586497007368
1102.0479784985673,1,0,0.0,0.31409255023564286
1199.7391033645702,1,2,0.0,5.142381412778514
998.7429162683254,0,1,0.0,5.5391070023964515
1121.6951691327865,0,3,1.0,5.237395882893666
1122.8900762163764,0,3,1.0,8.675311029421845
853.3917688623355,0,0,0.0,7.781828466795952
1087.1431127127228,0,3,1.0,3.926088139548086
1244.4373648598485,0,6,1.0,4.398743761327744
1041.3976638484444,0,0,0.0,4.172476778125675
1129.6852107752468,0,4,1.0,3.8280051930198953
1348.8546425768213,1,4,0.0,7.775009125525258
1199.8841600955623,1,0,2.0,8.924867863680774
1034.9275649306412,0,2,2.0,9.374081671631851
1264.1415412008914,1,3,0.0,4.7973036814302485
1379.2040790601409,1,5,1.0,3.3443995089048784
1440.3803825189384,1,5,0.0,8.908348987091244
1085.3250959763297,1,0,2.0,8.283920961421725
1096.515027384903,0,2,2.0,4.1995711388776495
1217.2198695342358,0,5,0.0,2.1501895803723157
1337.1169281245948,1,5,0.0,4.4511067876193
1317.5827373965412,1,4,0.0,8.578274132757187
1040.4275371847575,0,3,1.0,9.34855022509138
1148.9170192839847,0,3,0.0,6.191833872059554
1435.6002538699106,1,4,0.0,9.41029380008834
1435.569283521031,1,6,1.0,5.20466492342035
1026.7368198831641,0,1,1.0,9.508145424701807
1170.0563242154603,1,0,2.0,7.466354716548485
1258.122499413088,1,2,2.0,6.76187549864336
1240.7101395312045,1,2,0.0,4.837986667799204
1533.7919599062468,1,6,2.0,5.110564679412077
1543.810673318277,1,5,2.0,0.9251243641775109
1238.6090188243795,0,5,1.0,5.01718510114888
1255.4580136424024,1,1,1.0,0.5299072314810394
1007.3761806986254,0,2,1.0,3.864721059096415
1201.448823357167,1,2,2.0,9.654712033088211
1320.999326818748,1,3,1.0,9.46363317885281
880.0495252534492,0,0,2.0,9.24465446440178
1450.4519853476927,1,3,1.0,1.5455951260844003
1365.958183875991,1,4,2.0,5.145742302468054
1192.7475928566291,0,5,1.0,2.577261183981544
1368.7100853883458,1,3,2.0,5.517464543026075
1317.6880839323362,1,1,2.0,1.272718712447013
1148.6704237149102,1,0,1.0,5.953221450405667
984.1045794006988,0,1,1.0,3.93834893614517
1148.1459447601828,1,0,1.0,4.566455259942005
905.0609209389099,0,0,0.0,7.280263007944647
968.7446081258288,0,0,0.0,8.206746715285963
1287.122383667701,1,2,1.0,5.501190138204781
1123.420447522122,0,5,1.0,9.38688811433282
1089.830375606144,0,3,0.0,2.5380551025641562
1258.0355608061384,1,2,1.0,9.976245907441276
1125.5371332011973,0,5,1.0,6.929179567415471
1365.903735525835,1,2,0.0,0.9311590260955127
1354.0541873193863,1,3,2.0,1.10837652571937
1200.590351827982,1,1,0.0,1.7115650383052083
1343.6822947703567,1,5,1.0,8.57546104917249
945.101658005883,0,0,1.0,7.882871584276268
1361.3895670695497,0,6,2.0,5.7445780964691675
1321.6257700383553,0,6,1.0,1.9349886874236977
913.7838498040378,0,1,1.0,6.941192009799483
1487.2330283146314,1,6,0.0,8.423637902670686
1077.7248401435288,0,1,0.0,5.076580380467982
1412.974737283297,1,5,1.0,6.950941705313994
1454.4434353299525,1,4,1.0,1.1293249488858637
1327.2927585303746,1,5,1.0,7.35536555316976
973.3893749870756,0,2,1.0,9.863590286864065
1219.0509292201991,1,0,2.0,2.4986112866469625
1292.9858681251221,1,3,0.0,7.353712018520275
956.9614775376173,0,1,0.0,9.357534054989294
1158.425632569859,0,4,1.0,2.48846704236294
1356.7363305605572,1,4,1.0,5.838395358986151
1120.0406502345184,1,1,1.0,7.9641684114452405
1483.3958317749075,1,6,0.0,1.3835292348031036
1238.8859829376274,0,5,1.0,1.5144467613848323
1212.0854961879575,0,5,1.0,3.068794732081912
1512.426544649353,1,5,2.0,6.080078432114108
1146.4411216430556,1,1,0.0,6.0122654592608455
1207.8409079443456,0,5,2.0,3.1018556833693776
1508.5038971969593,1,6,1.0,8.04997747500931
1315.8406718567055,1,4,2.0,2.541687293222429
1319.7457402923565,1,2,2.0,1.3357501343105238
1188.374511846287,0,5,0.0,3.958970139844713
1338.004638243876,1,4,2.0,7.939777939467621
1339.2278668777808,1,4,1.0,5.869084380155453
1124.2361275334274,0,4,1.0,4.936101211756423
1135.6828550710622,0,2,1.0,6.123072171261374
1180.3863816013243,1,2,1.0,8.840767835093981
1356.7762755275294,0,6,0.0,4.90708586589505
1233.150961167433,0,5,1.0,1.330428846685574
1055.924476868119,0,2,0.0,5.836979930661953
1282.494390343142,1,3,0.0,5.979657593505903
1333.6546806051238,1,3,0.0,2.855561383667596
1482.3603396302044,1,6,1.0,1.9426579679597578
1151.4783423775154,0,3,0.0,3.892578309828425
1595.973140669758,1,6,2.0,5.26384560562573
1166.582480338372,0,3,2.0,5.948806637058784
1180.0994599214291,1,0,1.0,3.841498011298677
1004.2151051502357,0,0,2.0,2.0248291412439023
1222.3946413333808,0,5,2.0,8.688677066734645
1185.3193717213546,1,0,2.0,4.348696924687101
981.0448391808434,0,1,2.0,8.469896693576812
874.9300117631035,0,0,0.0,8.453970895410793
1310.6627448590343,1,5,2.0,5.60874803341115
933.598134775386,0,1,1.0,7.775323390709536
1297.4903167894272,1,4,1.0,5.279936236755361
1149.8860995380664,1,0,2.0,8.46747459690998
1233.8041816916061,0,6,2.0,5.187435254832846
1411.841949475285,1,2,2.0,0.6423571785270898
1245.3128666287678,0,5,2.0,5.097681761821409
1213.1868320960762,1,3,2.0,8.758459153783862
1040.5530511280087,0,1,0.0,4.5441600971072695
1497.3286301120952,1,5,1.0,7.963217053691563
1175.284984992168,0,4,1.0,0.06450259431536542
794.3003836743615,0,0,0.0,9.484965180581636
1118.4658417208166,0,3,0.0,7.663760609271043
1136.9465144415774,0,2,0.0,1.179829552623759
1133.7402058332736,0,4,1.0,6.7816039033339575
1426.797668749126,1,5,1.0,1.4948116452139337
1251.6227952188935,1,2,2.0,8.079195734539272
994.3632061641283,0,0,0.0,0.702342041410926
1239.0764538517078,1,1,1.0,1.9299423465964949
1360.4931031907197,1,4,1.0,5.469525633430116
970.7591889914241,0,0,2.0,3.8106035263692526
1195.5575902044288,1,0,2.0,3.55489734436766
1066.4709680884187,0,1,1.0,3.4868394315444107
1030.7383361764557,0,1,0.0,0.7108818684557927
1027.1664044471952,0,0,2.0,1.5743110653269865
987.281039293248,0,1,1.0,4.026042711037768
1187.772982607989,0,4,2.0,4.964668019795253
1567.361100793898,1,6,0.0,0.3762732217782927
1286.0458836331084,1,1,1.0,8.832624719493646
1270.2829571416776,1,4,0.0,4.961979813125596
969.7944082992581,0,0,2.0,0.23817426884050863
1053.2484159325033,0,3,0.0,5.479117255009776
1106.1747263749987,1,0,0.0,7.209334582226587
1235.7004514710422,0,6,2.0,2.952677647705718
1391.2591185616755,1,5,0.0,8.181714030893037
930.207635092479,0,0,1.0,7.790575434100605
967.3570415772986,0,0,2.0,8.856255738207526
1393.905587382854,1,4,0.0,5.695109345192844
1181.5624312654995,0,3,0.0,3.7013750677797272
1077.6660341677439,0,1,2.0,3.3675347323923956
1125.0137416507293,0,2,0.0,0.25452303633292206
1338.5247861695202,0,6,1.0,0.10986956511701229
1271.349910985831,0,4,2.0,0.4507928431424568
1202.2923870139716,1,0,1.0,2.8438902537943633
1044.5616137218728,0,5,1.0,7.829653446983381
1223.2874945425772,1,0,1.0,0.8810912836932505
1335.683898441081,1,2,2.0,3.66046455056664
1035.870807510435,0,1,2.0,5.124931644931673
1353.3828499424385,1,3,1.0,3.116113134564469
1219.138186331853,0,5,2.0,2.6198639550248206
1235.2957446531182,1,0,1.0,2.3322240570972563
1314.9585143352638,1,2,1.0,8.904367580776281
1287.892617774453,0,5,0.0,2.8239436109691054
1152.3230900856508,0,5,1.0,5.49078610372587
995.9722192967056,0,0,2.0,1.76207948313036
1513.076356448964,1,6,1.0,5.118908745574352
1025.0364504395347,0,2,1.0,8.266763705135455
1046.8062518374213,0,1,0.0,3.0640899311042835
1104.960505717267,0,2,1.0,0.22811463014829725
970.4157967341457,0,0,1.0,5.282791479145424
1358.141124680321,1,4,0.0,7.798731182078277
1146.5647757142297,0,5,0.0,8.499887609226413
